,Unnamed: 0,ID,age,gender,marital_status,highest_education,land_ownership,title_deed,own_phone,salaries_wages,selling_produce,selling_services,piece_job,rental_income,interest_earned,pension,social_grant,pocket_money,someone_pays,other,employer_for_employed,what_you_sell,service_you_provide,sent_money_in_12_months,when_last_send_money,recieved_money_in_12_months,when_last_recieve_money,how_often_purchase_mobilemoney,how_often_pay_bills_with_mm,literacy_Kiswhahili,literacy_english,Latitude,Longitude,mobile_money,savings,borrowing,insurance,mobile_money_classification,income,my_class,age_group
5361,5361,6033,22,female,divorced,Primary completed,3,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-3.25438993,31.62989207,0,0,1,0,1,3,no_mm,youth
5362,5362,6838,32,female,married,Some primary,1,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-9.02930121,32.46508881,0,1,0,0,1,1,no_mm,young adult
5363,5363,629,33,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Less than monthly,-1,1,2,-7.93747273,31.62828765,1,0,1,0,3,1,mm_plus,young adult
5364,5364,5491,20,male,single,Primary completed,5,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-6.81687124,30.48973827,0,0,0,0,0,1,no_mm,youth
5365,5365,2589,35,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,2,-1,Less than monthly,5,1,4,-4.16224588,35.42072523,1,1,0,0,3,1,mm_plus,young adult
5366,5366,9004,82,female,widowed,No formal education,1,not_land_owner,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-2.12152537,33.48937944,0,0,0,0,0,1,no_mm,senior
5367,5367,8093,82,male,married,Primary completed,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.8492120000000005,29.74211669,0,0,0,0,0,1,no_mm,senior
5368,5368,8913,90,female,widowed,No formal education,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-4.32501561,37.88760408,0,0,1,0,1,1,no_mm,senior
5369,5369,2106,45,male,married,Some secondary,1,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,2,-1,2,-1,Never,1,1,1,-6.14037382,39.24048629,0,1,0,0,1,1,no_mm,middle age
5370,5370,7844,51,female,divorced,No formal education,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.03541237,34.35182014,0,0,1,1,1,2,no_mm,middle age
5371,5371,4041,35,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,-1,1,4,-3.22767303,31.87165347,0,1,1,0,1,1,no_mm,young adult
5372,5372,1602,34,female,married,University or other higher education,3,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,1,2,2,-1,Never,-1,1,1,-6.14918584,39.22325235,1,1,0,0,3,1,mm_plus,young adult
5373,5373,3987,26,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Less than monthly,-1,1,4,-4.38845188,35.46592601,1,0,0,0,2,2,mm_only,young adult
5374,5374,2140,23,male,single,Some primary,5,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,2,4,-3.78748088,30.49808864,0,1,1,0,1,1,no_mm,youth
5375,5375,77,26,male,married,No formal education,5,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,1,5,1,3,Never,-1,4,4,-6.80753893,39.23154337,1,0,0,0,2,1,mm_only,young adult
5376,5376,4693,27,male,married,Some secondary,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-6.35973211,30.39224685,0,0,1,0,1,2,no_mm,young adult
5377,5377,6191,36,male,married,Primary completed,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-4.30790333,34.2261369,0,1,0,1,1,2,no_mm,middle age
5378,5378,2482,69,male,widowed,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-3.53374432,33.11904422,0,0,0,0,0,1,no_mm,senior
5379,5379,6152,55,male,divorced,Primary completed,5,not_land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,6,4,1,6,2,-1,Less than monthly,-1,1,1,-6.66177486,37.13621141,1,1,0,0,3,2,mm_plus,middle age
5380,5380,5568,21,male,single,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Never,-1,1,4,-2.38606077,32.08332315,1,1,1,0,3,2,mm_plus,youth
5381,5381,8906,83,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,2,-4.32492291,37.88638023,1,1,0,0,3,2,mm_plus,senior
5382,5382,415,23,female,married,University or other higher education,5,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Weekly,-1,1,1,-4.21612521,35.74144264,1,1,1,0,3,1,mm_plus,youth
5383,5383,8316,42,female,divorced,Primary completed,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,4,-10.40818498,39.16770775,1,0,0,0,2,2,mm_only,middle age
5384,5384,7200,40,male,married,No formal education,1,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4,2,-1,1,4,Less than monthly,-1,4,4,-8.91728664,39.52351995,1,1,0,0,3,1,mm_plus,middle age
5385,5385,8640,52,male,married,No formal education,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,3,2,-1,Never,1,1,4,-6.88101451,39.28644951,1,0,0,0,2,1,mm_only,middle age
5386,5386,4711,20,male,single,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,1,1,-2.06372051,35.55764960000001,0,1,1,1,1,1,no_mm,youth
5387,5387,7148,39,male,married,No formal education,4,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,Never,-1,4,4,-5.78132081,37.25050764,0,1,1,0,1,1,no_mm,middle age
5388,5388,7862,37,female,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,Never,-1,1,4,-8.55108646,32.55047464,0,0,0,0,0,2,no_mm,middle age
5389,5389,1753,32,female,married,No formal education,1,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-5.18168556,39.09056873,0,0,0,0,0,1,no_mm,young adult
5390,5390,5471,16,male,single,Some primary,3,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,1,6,Less than monthly,5,1,1,-3.20433295,37.20454835,1,1,0,1,3,1,mm_plus,teenager
5391,5391,9407,53,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,3,Less than monthly,-1,2,4,-7.14429992,39.18114936,1,0,0,0,2,1,mm_only,middle age
5392,5392,5715,24,female,married,University or other higher education,3,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,Monthly,-1,1,1,-1.38704893,34.61967816,1,1,1,0,3,2,mm_plus,youth
5393,5393,5713,21,female,married,Primary completed,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-1.38857945,34.61655371,0,1,0,0,1,1,no_mm,youth
5394,5394,7912,40,female,married,Primary completed,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,Less than monthly,-1,2,4,-7.11933259,39.19834363,1,0,0,0,2,1,mm_only,middle age
5395,5395,8776,90,male,married,No formal education,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-5.22625194,35.17874166,0,0,0,1,1,1,no_mm,senior
5396,5396,1677,23,male,married,Primary completed,4,land_owner,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,2,-1,1,2,Less than monthly,-1,1,4,-7.64204329,35.75784097,1,1,0,0,3,1,mm_plus,youth
5397,5397,3522,40,female,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,Less than monthly,-1,1,4,-10.84745134,39.69930757,1,1,0,0,3,1,mm_plus,middle age
5398,5398,5563,17,female,single,Some secondary,3,not_land_owner,2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,2,-1,2,-1,Never,-1,1,1,-5.06072583,39.73446655,0,0,0,0,0,1,no_mm,teenager
5399,5399,4326,32,male,single,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Less than monthly,-1,2,4,-7.69762147,35.61919592,1,0,0,0,2,1,mm_only,young adult
5400,5400,8085,77,female,married,Primary completed,2,not_land_owner,2,0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,2,-1,1,3,Never,-1,1,5,-8.41149099,35.36786405,0,0,0,0,0,2,no_mm,senior
5401,5401,1870,30,male,married,University or other higher education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,3,1,6,Less than monthly,-1,1,1,-4.05618347,33.08484435,1,1,0,0,3,1,mm_plus,young adult
5402,5402,4798,35,female,divorced,University or other higher education,1,not_land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,1,3,1,3,Never,-1,1,1,-10.93535978,39.2791109,1,1,0,1,3,2,mm_plus,young adult
5403,5403,2670,70,female,divorced,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.34262518,32.88557387,0,0,1,0,1,1,no_mm,senior
5404,5404,8354,20,female,married,Primary completed,3,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,4,-4.59659426,34.45859716,1,0,1,0,3,3,mm_plus,youth
5405,5405,8132,35,female,married,Primary completed,4,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,-1,1,4,-8.18120645,36.33601382,0,1,1,0,1,2,no_mm,young adult
5406,5406,1455,45,female,divorced,No formal education,5,not_land_owner,1,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,Never,-1,4,4,-10.34524782,40.24845787,1,1,0,1,3,2,mm_plus,middle age
5407,5407,860,23,female,widowed,Primary completed,4,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,3,Monthly,4,1,4,-1.49857643,33.815433299999995,1,1,1,0,3,1,mm_plus,youth
5408,5408,1028,24,female,married,Primary completed,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-10.60494291,35.61401015,1,0,0,0,2,1,mm_only,youth
5409,5409,4127,54,female,married,No formal education,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-4.48251156,35.61268537,0,1,0,0,1,1,no_mm,middle age
5410,5410,1168,38,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,Less than monthly,-1,1,4,-4.88556834,34.63204903,1,1,0,1,3,2,mm_plus,middle age
5411,5411,9449,66,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,2,-1,1,3,Never,-1,1,1,-6.878245,39.15128833,1,0,1,1,3,1,mm_plus,senior
5412,5412,8506,39,male,married,Some primary,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.88724787,29.6395777,1,0,0,0,2,2,mm_only,middle age
5413,5413,7585,16,female,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-4.88725943,29.64223548,0,0,0,0,0,1,no_mm,teenager
5414,5414,1681,18,male,single,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,Never,-1,1,1,-9.08240735,34.80903257,1,0,1,0,3,1,mm_plus,teenager
5415,5415,7130,66,female,married,No formal education,2,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,4,Never,-1,4,4,-3.10307866,37.59412848,1,0,0,0,2,1,mm_only,senior
5416,5416,3691,50,female,divorced,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.38676969,33.23057917,0,0,0,0,0,1,no_mm,middle age
5417,5417,2623,26,female,married,Some secondary,4,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,2,Never,-1,1,4,-2.55455159,33.05435487,1,1,1,0,3,1,mm_plus,young adult
5418,5418,3996,37,male,married,Some secondary,1,land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,3,4,2,-1,1,3,Never,-1,1,2,-3.36522504,36.96142456,1,1,1,0,3,2,mm_plus,middle age
5419,5419,8556,23,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-6.42214586,31.22106859,0,1,0,0,1,1,no_mm,youth
5420,5420,2993,22,male,single,Some secondary,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,2,-1,Never,-1,1,2,-3.34593772,37.57964103,1,0,0,0,2,1,mm_only,youth
5421,5421,322,28,female,single,Don’t know,5,not_land_owner,1,1,0,0,1,0,0,0,0,1,0,0,2,-1,-1,1,3,1,2,Less than monthly,5,1,1,-2.48740273,32.9023675,1,1,1,0,3,3,mm_plus,young adult
5422,5422,7766,45,male,married,University or other higher education,1,land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,4,Less than monthly,5,1,2,-6.18077536,39.2361563,1,1,0,0,3,1,mm_plus,middle age
5423,5423,1065,27,female,married,Primary completed,3,not_land_owner,1,0,0,1,0,0,0,0,0,1,0,0,-1,-1,1,2,-1,2,-1,Never,-1,1,4,-6.17597303,39.24531011,0,0,1,0,1,2,no_mm,young adult
5424,5424,3654,35,female,married,Primary completed,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.1503838,32.37062596,0,0,0,1,1,1,no_mm,young adult
5425,5425,2824,34,male,married,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,5,Never,-1,1,2,-7.68106276,31.55998685,1,1,1,0,3,1,mm_plus,young adult
5426,5426,4850,39,female,divorced,Primary completed,4,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-7.85068506,31.43690853,0,0,0,0,0,1,no_mm,middle age
5427,5427,7670,44,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,1,3,1,4,Never,-1,1,4,-2.03685383,33.02779418,1,1,1,0,3,2,mm_plus,middle age
5428,5428,3139,24,male,divorced,Primary completed,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,Never,-1,1,4,-6.90132527,37.49383954,0,0,1,0,1,2,no_mm,youth
5429,5429,1387,34,female,married,Primary completed,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,1,3,Weekly,-1,1,1,-5.13053227,38.97554923,1,1,1,0,3,1,mm_plus,young adult
5430,5430,5314,31,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.593378299999999,31.2699457,0,0,0,0,0,1,no_mm,young adult
5431,5431,302,26,male,divorced,Primary completed,2,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,5,Monthly,4,1,4,-4.80884,34.75366195,1,0,1,0,3,1,mm_plus,young adult
5432,5432,7712,56,female,widowed,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,1,0,0,0,-1,1,-1,2,-1,1,2,Never,1,4,4,-1.59190506,31.1421653,1,1,1,0,3,2,mm_plus,middle age
5433,5433,5144,32,male,married,Some primary,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.15292202,33.66193607,0,0,0,0,0,1,no_mm,young adult
5434,5434,722,24,male,divorced,Some primary,5,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,2,-1,Never,-1,1,4,-2.8793695,32.23338898,1,1,1,0,3,1,mm_plus,youth
5435,5435,1461,36,female,married,No formal education,2,not_land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,3,7,1,6,2,-1,Never,-1,4,4,-5.88408735,36.44583391,1,0,0,0,2,2,mm_only,middle age
5436,5436,6025,16,female,single,Some primary,3,not_land_owner,2,1,0,0,0,0,0,0,0,0,0,0,6,-1,-1,2,-1,2,-1,Never,-1,4,4,-5.73852572,34.83977051,0,1,0,0,1,1,no_mm,teenager
5437,5437,4565,27,male,married,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,Never,-1,3,4,-2.56030916,32.65452622,1,1,0,0,3,2,mm_plus,young adult
5438,5438,4173,65,female,divorced,No formal education,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.75035994,33.13499921,0,0,1,1,1,1,no_mm,senior
5439,5439,4628,43,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,1,5,1,3,Never,-1,1,4,-1.3933032,34.40193759,1,1,0,0,3,2,mm_plus,middle age
5440,5440,2555,33,male,married,University or other higher education,1,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,4,1,3,Daily,-1,1,1,-6.74389415,38.93119476,1,1,0,0,3,1,mm_plus,young adult
5441,5441,3903,20,female,single,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,6,Less than monthly,-1,1,1,-9.00608757,32.8174757,1,0,1,0,3,1,mm_plus,youth
5442,5442,3562,33,female,widowed,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-2.53356216,33.19510549,0,0,0,0,0,1,no_mm,young adult
5443,5443,3734,17,female,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-11.04912973,34.76142281,0,0,0,0,0,1,no_mm,teenager
5444,5444,8179,49,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,2,4,-4.87383809,36.79186895,0,1,0,0,1,1,no_mm,middle age
5445,5445,3241,26,male,divorced,Primary completed,5,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,7,-1,1,5,2,-1,Less than monthly,-1,1,4,-10.73065727,39.786672,1,1,1,0,3,2,mm_plus,young adult
5446,5446,923,33,female,married,Some primary,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,1,2,Monthly,4,1,4,-2.45801556,32.91610417,1,0,1,0,3,1,mm_plus,young adult
5447,5447,8709,50,female,widowed,No formal education,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-3.53566277,32.41696666,0,1,1,0,1,1,no_mm,middle age
5448,5448,3750,22,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-6.17368955,36.02754649,0,0,0,0,0,1,no_mm,youth
5449,5449,7810,51,male,married,Primary completed,1,not_land_owner,1,1,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,6,2,-1,Never,-1,1,2,-8.58658856,35.20825435,1,1,1,1,3,2,mm_plus,middle age
5450,5450,5946,44,male,married,Primary completed,1,not_land_owner,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,4,1,4,2,-1,Less than monthly,-1,1,2,-5.07268249,32.09589103,1,0,0,0,2,2,mm_only,middle age
5451,5451,1059,28,female,married,Some secondary,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-2.8509484,32.5491066,0,1,1,0,1,2,no_mm,young adult
5452,5452,6858,61,female,single,Primary completed,2,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,Never,1,1,1,-3.00577344,37.58700201,1,1,0,0,3,2,mm_plus,senior
5453,5453,8418,40,male,married,University or other higher education,1,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,4,2,-1,Less than monthly,-1,1,1,-8.76825943,31.94957734,1,1,0,1,3,2,mm_plus,middle age
5454,5454,4607,39,female,married,Primary completed,2,not_land_owner,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,1,5,1,5,Less than monthly,-1,1,1,-7.32680746,35.5429631,1,0,0,0,2,2,mm_only,middle age
5455,5455,781,29,male,married,University or other higher education,3,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,2,1,1,Weekly,4,1,1,-2.87657124,32.24551331,1,0,0,0,2,1,mm_only,young adult
5456,5456,1197,53,male,married,Some primary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-2.85012375,32.52440126,1,1,1,0,3,1,mm_plus,middle age
5457,5457,3863,40,male,married,Some secondary,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,2,Less than monthly,5,1,4,-5.2462129,39.78165478,1,1,0,0,3,1,mm_plus,middle age
5458,5458,8957,27,male,single,Don’t know,5,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,2,1,3,Never,4,1,1,-11.13349634,38.6059081,1,1,1,1,3,2,mm_plus,young adult
5459,5459,7288,47,male,married,Primary completed,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,2,2,-1,Less than monthly,-1,1,4,-2.3166904,32.68380612,1,0,0,0,2,1,mm_only,middle age
5460,5460,9431,34,male,single,No formal education,1,land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,1,1,2,-1,Never,-1,4,4,-7.52667885,39.2943986,1,1,1,0,3,1,mm_plus,young adult
5461,5461,1491,37,male,married,Don’t know,1,not_land_owner,1,1,0,1,1,0,0,0,0,0,0,0,1,-1,12,1,4,2,-1,Monthly,4,1,1,-6.08546347,39.22270047,1,0,1,0,3,3,mm_plus,middle age
5462,5462,3578,34,female,married,Don’t know,4,land_owner,1,1,0,0,1,0,0,0,0,0,0,0,1,-1,-1,2,-1,2,-1,Daily,2,1,1,-4.79505191,38.29227131,1,1,1,1,3,2,mm_plus,young adult
5463,5463,7394,55,male,widowed,No formal education,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-5.60594692,36.56206718,0,0,1,0,1,2,no_mm,middle age
5464,5464,2039,25,male,divorced,Primary completed,1,not_land_owner,2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,3,1,5,Less than monthly,-1,2,4,-10.13096543,39.13975775,1,0,1,0,3,1,mm_plus,youth
5465,5465,8874,46,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,4,-1,2,-1,1,4,Never,-1,1,2,-2.01836589,33.46896328,1,1,1,0,3,2,mm_plus,middle age
5466,5466,420,28,female,married,Primary completed,2,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,1,1,4,-8.90532169,33.41248302,0,0,0,0,0,2,no_mm,young adult
5467,5467,4172,19,male,single,Some primary,5,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-3.74992313,33.13395654,0,0,1,0,1,1,no_mm,youth
5468,5468,3949,23,female,married,Some primary,3,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-4.73528292,38.3456407,0,0,0,0,0,3,no_mm,youth
5469,5469,3096,33,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,1,0,0,0,0,0,-1,1,-1,2,-1,1,5,Less than monthly,-1,1,4,-1.85423902,31.59034233,1,1,1,0,3,2,mm_plus,young adult
5470,5470,3788,25,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,5,2,-1,Never,-1,1,2,-7.78601279,31.6819152,1,0,1,1,3,2,mm_plus,youth
5471,5471,3222,37,male,married,Some primary,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-4.61611439,34.57791832,0,0,0,0,0,2,no_mm,middle age
5472,5472,8006,47,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,-1,1,4,-1.72856339,33.96951877,0,1,0,0,1,1,no_mm,middle age
5473,5473,1088,20,male,single,No formal education,3,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,6,-1,-1,1,3,1,2,Never,-1,4,4,-2.91033369,32.16080573,1,1,1,0,3,1,mm_plus,youth
5474,5474,1614,50,female,widowed,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-6.87326504,38.57136601,0,1,0,1,1,2,no_mm,middle age
5475,5475,2059,50,male,married,No formal education,1,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-6.58729025,36.0819753,0,0,0,0,0,1,no_mm,middle age
5476,5476,5127,33,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-10.94253526,39.24206537,1,1,1,0,3,2,mm_plus,young adult
5477,5477,3080,43,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,3,Weekly,-1,4,4,-6.16483027,35.89120311,1,1,0,1,3,2,mm_plus,middle age
5478,5478,7399,56,female,married,Primary completed,2,not_land_owner,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,5,-5.56352044,37.32532224,0,0,0,0,0,3,no_mm,middle age
